"TOA5","Rad_BarnTWR","CR300","1457","CR310.Std.05.01","CPU:barn_tower_script_v2_10min.cr300","51903","Barn_Table"
"TIMESTAMP","RECORD","BattV_Min","Panel_Temp_C_Avg","Air_Temp_C_Avg","Soil_Temp_C_1","Soil_Temp_C_2","Soil_Temp_C_3","Soil_Temp_C_4","Total_Rad_Avg","Diffuse_Rad_Avg","DeltaT_Avg","Diffuse_Rad_Max","DeltaT_Max(1)","DeltaT_Max(2)","Direct_Rad_Std","Total_Rad_Std","Diffuse_Rad_Std","RH","VWC_1","VWC_2","VWC_3","VWC_4","EC_1","EC_2","EC_3","EC_4"
"TS","RN","Volts","deg C","deg C","deg C","deg C","deg C","deg C","umol/m^2/s","umol/m^2/s","","umol/m^2/s","","","umol/m^2/s","umol/m^2/s","umol/m^2/s","%","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","dS/m","dS/m","dS/m","dS/m"
"","","Min","Avg","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Max","Max","Max","Std","Std","Std","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2018-07-15 21:00:00",53345,13.09,29.14,21.1597,19.75,19.31,18.53,17.33,3.999041,0.4778048,0,0.4856727,0,0,0.005638459,0.006286322,0.0066984,90.27294,0.007,0.118,0.316,0.331,0.005,0.02,0.006,0.004
"2018-07-15 21:10:00",53346,13.09,29.15,21.10442,19.71,19.33,18.5,17.32,4.000292,0.4745145,0,0.5003362,0,0,0.004409998,0.01386426,0.01212263,90.95353,0.007,0.118,0.316,0.331,0.005,0.02,0.007,0.005
"2018-07-15 21:20:00",53347,13.1,29.12,21.21435,19.7,19.3,18.48,17.3,3.992925,0.4687923,0,0.479593,0,0,0.007930302,0.008111425,0.008184825,89.51858,0.007,0.118,0.315,0.331,0.005,0.02,0.006,0.004
"2018-07-15 21:30:00",53348,13.11,29.11,21.44828,19.66,19.25,18.47,17.31,4.002939,0.4743358,0,0.4828117,0,0,0.005664238,0.01000631,0.007395502,88.80736,0.007,0.118,0.315,0.331,0.005,0.02,0.006,0.004
"2018-07-15 21:40:00",53349,13.11,29.1,21.61778,19.64,19.23,18.44,17.3,3.996608,0.4702229,0,0.4881766,0,0,0.003361777,0.008630875,0.00931892,88.49049,0.007,0.118,0.315,0.33,0.005,0.02,0.007,0.004
"2018-07-15 21:50:00",53350,13.1,29.1,21.71304,19.62,19.22,18.4,17.26,4.005406,0.47641,0,0.4924679,0,0,0.004043856,0.008684372,0.007818199,88.09164,0.007,0.118,0.315,0.33,0.005,0.02,0.007,0.004
"2018-07-15 22:00:00",53351,13.09,29.1,21.83122,19.62,19.19,18.4,17.32,4.005406,0.4748721,0,0.4903219,0,0,0.01116475,0.008965512,0.01144868,87.76034,0.006,0.118,0.315,0.329,0.005,0.02,0.007,0.005
"2018-07-15 22:10:00",53352,13.09,29.09,21.78302,19.53,19.16,18.4,17.3,4.013203,0.4879975,0,0.5003359,0,0,0.007363304,0.01079713,0.008094358,87.16431,0.007,0.118,0.314,0.329,0.004,0.019,0.006,0.004
"2018-07-15 22:20:00",53353,13.09,29.06,21.75831,19.5,19.14,18.4,17.27,4.006944,0.4803083,0,0.4956868,0,0,0.006579848,0.009167643,0.008431424,88.1353,0.007,0.118,0.314,0.329,0.004,0.02,0.007,0.004
"2018-07-15 22:30:00",53354,13.09,29.03,21.54671,19.52,19.15,18.37,17.31,3.999577,0.4692573,0,0.4846001,0,0,0.00642119,0.01248057,0.01207893,88.69107,0.007,0.118,0.313,0.329,0.005,0.02,0.007,0.004
"2018-07-15 22:40:00",53355,13.11,29.03,21.50927,19.47,19.1,18.35,17.29,4.000185,0.4798434,0,0.495687,0,0,0.002931994,0.009140445,0.008656116,89.56445,0.006,0.118,0.313,0.328,0.005,0.02,0.006,0.004
"2018-07-15 22:50:00",53356,13.09,29,21.37024,19.43,19.09,18.34,17.27,3.991888,0.476875,0,0.4813812,0,0,0.005935485,0.006192002,0.004392388,89.62067,0.007,0.119,0.313,0.328,0.005,0.02,0.006,0.004
"2018-07-15 23:00:00",53357,13.13,29,21.3045,19.37,19.05,18.32,17.28,3.981051,0.4640715,0,0.477447,0,0,0.007249461,0.006677849,0.008701912,90.87592,0.007,0.119,0.313,0.328,0.005,0.02,0.006,0.004
"2018-07-15 23:10:00",53358,13.11,29.03,21.38655,19.38,19.03,18.3,17.27,3.982517,0.4651802,0,0.4820964,0,0,0.008588436,0.01377829,0.008633917,90.63235,0.007,0.119,0.313,0.328,0.005,0.02,0.007,0.004
"2018-07-15 23:20:00",53359,13.1,29.01,21.34905,19.37,19,18.28,17.25,3.987989,0.4752298,0,0.4910374,0,0,0.005223094,0.01396935,0.01360413,90.54854,0.007,0.119,0.313,0.327,0.005,0.02,0.006,0.004
"2018-07-15 23:30:00",53360,13.1,29.02,21.50829,19.33,18.98,18.26,17.24,3.988454,0.4757305,0,0.4892492,0,0,0.006877457,0.008385481,0.009850049,89.31717,0.007,0.119,0.313,0.327,0.005,0.02,0.006,0.004
"2018-07-15 23:40:00",53361,13.1,29.04,21.40388,19.33,18.97,18.25,17.24,3.981838,0.4627125,0,0.4828117,0,0,0.00546483,0.01404116,0.01367826,90.06478,0.007,0.119,0.312,0.327,0.005,0.02,0.007,0.004
"2018-07-15 23:50:00",53362,13.11,29.08,21.27815,19.3,18.96,18.23,17.24,3.986237,0.4720469,0,0.4788778,0,0,0.003971087,0.009036285,0.008368158,90.92517,0.007,0.119,0.312,0.326,0.005,0.02,0.006,0.004
"2018-07-16 00:00:00",53363,13.1,29.07,21.18602,19.32,18.92,18.23,17.25,3.989134,0.4754802,0,0.4935408,0,0,0.006367951,0.009978605,0.01158026,89.75693,0.007,0.119,0.312,0.326,0.005,0.02,0.006,0.004
"2018-07-16 00:10:00",53364,13.11,29.1,21.216,19.25,18.88,18.22,17.22,3.984699,0.4677909,0,0.4806659,0,0,0.006729039,0.004621857,0.006702247,87.68298,0.006,0.119,0.312,0.326,0.005,0.02,0.007,0.004
"2018-07-16 00:20:00",53365,13.1,29.08,21.20343,19.24,18.87,18.19,17.2,3.97769,0.4715104,0,0.4838846,0,0,0.005832995,0.005018303,0.007960522,89.46692,0.007,0.119,0.312,0.326,0.005,0.021,0.006,0.004
"2018-07-16 00:30:00",53366,13.12,29,21.28223,19.22,18.86,18.16,17.21,3.985808,0.4740497,0,0.4863882,0,0,0.00490382,0.010925,0.0103335,87.7956,0.007,0.119,0.312,0.326,0.005,0.02,0.007,0.004
"2018-07-16 00:40:00",53367,13.1,28.91,21.4319,19.2,18.84,18.16,17.21,3.975079,0.4665392,0,0.4803083,0,0,0.004371498,0.008035007,0.009218799,87.34299,0.007,0.119,0.312,0.325,0.005,0.02,0.006,0.004
"2018-07-16 00:50:00",53368,13.11,28.85,21.6102,19.15,18.79,18.13,17.2,3.98005,0.4730483,0,0.4903224,0,0,0.003629637,0.009877635,0.009628462,85.68482,0.007,0.119,0.311,0.325,0.005,0.02,0.006,0.004
"2018-07-16 01:00:00",53369,13.14,28.77,21.86591,19.13,18.8,18.14,17.19,3.974578,0.4628913,0,0.4817388,0,0,0.006216017,0.01314459,0.01127674,84.29223,0.007,0.119,0.311,0.325,0.004,0.02,0.006,0.004
"2018-07-16 01:10:00",53370,13.13,28.73,21.60518,19.1,18.79,18.14,17.16,3.976366,0.4639285,0,0.4803083,0,0,0.007118352,0.007419958,0.009349044,86.38949,0.007,0.119,0.311,0.325,0.005,0.02,0.006,0.004
"2018-07-16 01:20:00",53371,13.11,28.67,21.55005,19.06,18.75,18.1,17.19,3.975866,0.4704017,0,0.4924681,0,0,0.008008298,0.009060297,0.01299273,83.69478,0.007,0.119,0.311,0.325,0.005,0.02,0.006,0.004
"2018-07-16 01:30:00",53372,13.1,28.63,21.67665,19.03,18.74,18.08,17.18,3.976402,0.4712958,0,0.4946136,0,0,0.007864878,0.01070554,0.01300222,84.91014,0.007,0.119,0.31,0.325,0.004,0.02,0.006,0.004
"2018-07-16 01:40:00",53373,13.1,28.56,21.52854,19.01,18.72,18.05,17.17,3.967354,0.4617469,0,0.4742284,0,0,0.006507558,0.0102709,0.009308865,85.29733,0.007,0.119,0.31,0.324,0.005,0.021,0.006,0.004
"2018-07-16 01:50:00",53374,13.23,28.5,21.61734,18.99,18.71,18.04,17.16,3.967854,0.4643219,0,0.4803083,0,0,0.00943793,0.00865335,0.01038268,84.47164,0.007,0.119,0.31,0.324,0.005,0.021,0.007,0.004
"2018-07-16 02:00:00",53375,13.12,28.45,21.53984,18.94,18.68,18.04,17.16,3.963813,0.4621403,0,0.4817388,0,0,0.005539278,0.01020373,0.01103685,85.50681,0.007,0.119,0.31,0.324,0.005,0.02,0.006,0.004
"2018-07-16 02:10:00",53376,13.1,28.39,21.2457,18.93,18.67,18.04,17.14,3.968427,0.4622118,0,0.471725,0,0,0.007734941,0.01015816,0.006244241,86.96289,0.007,0.12,0.31,0.324,0.005,0.019,0.006,0.004
"2018-07-16 02:20:00",53377,13.1,28.37,21.04537,18.9,18.64,18.02,17.14,3.972718,0.4681486,0,0.4881763,0,0,0.005221512,0.0120156,0.01278225,87.0814,0.007,0.119,0.31,0.323,0.005,0.02,0.006,0.004
"2018-07-16 02:30:00",53378,13.13,28.34,20.93587,18.84,18.62,18.01,17.14,3.969321,0.4645365,0,0.4903221,0,0,0.006954737,0.008011491,0.01133261,88.1703,0.006,0.119,0.31,0.323,0.005,0.02,0.006,0.004
"2018-07-16 02:40:00",53379,13.14,28.29,20.66587,18.84,18.62,17.99,17.14,3.964493,0.4642861,0,0.4799507,0,0,0.006871852,0.009678436,0.008957813,92.26887,0.007,0.119,0.31,0.323,0.005,0.02,0.006,0.004
"2018-07-16 02:50:00",53380,13.1,28.28,20.1954,18.8,18.55,17.97,17.13,3.956124,0.456883,0,0.4742284,0,0,0.004495571,0.0112821,0.01198835,93.54688,0.007,0.119,0.31,0.323,0.005,0.02,0.006,0.004
"2018-07-16 03:00:00",53381,13.13,28.26,19.76749,18.78,18.56,17.96,17.12,3.953048,0.4596725,0,0.4706521,0,0,0.004205688,0.006351072,0.007697229,95.27914,0.007,0.119,0.309,0.323,0.005,0.021,0.006,0.004
"2018-07-16 03:10:00",53382,13.11,28.22,19.16235,18.75,18.5,17.95,17.1,3.938778,0.4549518,0,0.471725,0,0,0.006623136,0.007939333,0.009256484,97.30714,0.007,0.119,0.309,0.323,0.005,0.02,0.006,0.004
"2018-07-16 03:20:00",53383,13.11,28.16,19.43109,18.73,18.5,17.93,17.12,6.236104,0.7420639,0,1.166616,0,0,1.254502,1.225904,0.2456348,97.14237,0.007,0.119,0.309,0.323,0.005,0.02,0.006,0.004
"2018-07-16 03:30:00",53384,13.12,28.12,19.88952,18.69,18.45,17.94,17.11,13.01149,0.8731741,0,1.266755,0,0,2.998899,2.832308,0.3133698,89.63152,0.007,0.119,0.309,0.323,0.005,0.02,0.006,0.004
"2018-07-16 03:40:00",53385,13.12,28.06,20.58599,18.65,18.46,17.93,17.1,25.34919,0.7304758,0,1.219904,0,0,4.351868,4.28127,0.2362894,92.80554,0.007,0.119,0.309,0.322,0.005,0.02,0.007,0.004
"2018-07-16 03:50:00",53386,13.12,28.03,20.37887,18.61,18.44,17.89,17.09,44.67844,1.924631,0,3.222321,0,0,6.574033,7.219252,0.7516192,91.40115,0.007,0.119,0.308,0.322,0.005,0.02,0.006,0.004
"2018-07-16 04:00:00",53387,13.13,28.01,20.74516,18.61,18.4,17.89,17.08,79.34572,6.228092,0,9.351883,0,0,10.25142,11.94521,1.781787,89.81721,0.007,0.119,0.308,0.322,0.005,0.02,0.006,0.004
"2018-07-16 04:10:00",53388,13.11,27.94,20.61356,18.6,18.37,17.87,17.07,122.3057,17.35022,0,24.20782,0,0,9.208314,13.46253,4.361161,90.14867,0.007,0.119,0.308,0.322,0.005,0.02,0.006,0.004
"2018-07-16 04:20:00",53389,13.12,27.91,20.09947,18.61,18.37,17.84,17.05,169.7047,35.62478,0,47.16498,0,0,7.205102,13.79258,6.765108,93.13058,0.006,0.119,0.308,0.322,0.005,0.02,0.006,0.004
"2018-07-16 04:30:00",53390,13.12,27.87,19.87938,18.59,18.36,17.82,17.05,220.4731,64.83432,0,81.83087,0,0,4.907683,15.02414,11.08093,92.76263,0.006,0.119,0.308,0.321,0.005,0.02,0.006,0.004
"2018-07-16 04:40:00",53391,13.12,27.88,20.58045,18.61,18.33,17.82,17.05,253.6001,84.72341,0,101.8053,0,0,7.300198,12.62111,11.19776,89.48188,0.006,0.119,0.308,0.321,0.005,0.02,0.006,0.004
"2018-07-16 04:50:00",53392,13.15,27.91,20.78428,18.6,18.33,17.81,17.04,326.1036,130.451,0,156.367,0,0,7.533802,28.81362,21.45519,90.39889,0.006,0.119,0.308,0.321,0.005,0.02,0.006,0.004
"2018-07-16 05:00:00",53393,13.19,27.99,20.95549,18.68,18.3,17.81,17.04,400.7785,180.3795,0,200.3068,0,0,6.642203,20.22881,13.61271,90.624,0.006,0.119,0.308,0.321,0.005,0.02,0.006,0.004
"2018-07-16 05:10:00",53394,13.12,28.05,21.78805,18.67,18.31,17.79,17.03,451.9944,214.6962,0,231.3766,0,0,3.641086,12.33654,10.51781,84.95718,0.006,0.119,0.308,0.321,0.005,0.02,0.006,0.004
"2018-07-16 05:20:00",53395,13.11,28.15,22.18325,18.71,18.3,17.77,17.03,516.8574,261.6128,0,285.9908,0,0,6.763995,31.95537,26.48455,85.98681,0.006,0.119,0.308,0.321,0.005,0.02,0.006,0.004
"2018-07-16 05:30:00",53396,13.11,28.27,22.1829,18.76,18.34,17.76,17.01,598.5715,285.0689,0,310.7001,0,0,31.67544,46.52296,37.24067,85.60336,0.006,0.119,0.308,0.321,0.005,0.02,0.006,0.004
"2018-07-16 05:40:00",53397,13.11,28.44,21.73792,18.8,18.28,17.75,17.04,667.8239,328.823,0,369.656,0,0,27.02175,43.08558,33.8325,86.41115,0.006,0.119,0.307,0.321,0.005,0.02,0.006,0.004
"2018-07-16 05:50:00",53398,13.11,28.6,21.65291,18.92,18.28,17.72,17,714.7516,402.7031,0,438.5164,0,0,5.907374,26.1641,29.39663,87.22948,0.006,0.119,0.307,0.321,0.005,0.021,0.006,0.004
"2018-07-16 06:00:00",53399,13.11,28.74,21.63775,18.97,18.31,17.72,16.99,800.5184,486.9742,0,519.1478,0,0,2.471103,23.36499,23.57255,86.44732,0.007,0.119,0.307,0.32,0.005,0.02,0.006,0.004
"2018-07-16 06:10:00",53400,13.11,28.89,22.05034,19.07,18.35,17.72,17,872.5782,548.8762,0,572.2682,0,0,3.372077,16.83593,13.52482,86.6711,0.007,0.119,0.307,0.32,0.005,0.02,0.006,0.004
"2018-07-16 06:20:00",53401,13.17,29.04,22.01409,19.22,18.35,17.73,17,936.2568,596.7548,0,626.2372,0,0,4.578036,20.54927,16.40483,85.99795,0.007,0.119,0.307,0.32,0.005,0.02,0.006,0.004
"2018-07-16 06:30:00",53402,13.11,29.22,22.25855,19.47,18.38,17.7,16.98,1007.263,654.2665,0,694.9718,0,0,2.62788,24.96177,22.79352,84.17557,0.007,0.119,0.307,0.32,0.004,0.02,0.006,0.004
"2018-07-16 06:40:00",53403,13.1,29.42,22.80037,19.76,18.4,17.7,16.98,1090.158,732.7621,0,769.5151,0,0,1.580369,22.31484,23.06697,81.81206,0.006,0.119,0.307,0.32,0.005,0.02,0.006,0.004
"2018-07-16 06:50:00",53404,13.1,29.62,23.18138,20.15,18.5,17.7,16.97,1160.343,797.9961,0,825.9058,0,0,2.409081,18.54805,16.42904,83.18893,0.006,0.119,0.307,0.32,0.005,0.02,0.006,0.004
"2018-07-16 07:00:00",53405,13.09,29.95,24.10052,20.44,18.59,17.69,16.95,1232.7,863.4728,0,887.8612,0,0,3.63803,19.242,15.85283,78.29687,0.006,0.119,0.307,0.32,0.005,0.02,0.006,0.004
"2018-07-16 07:10:00",53406,13.08,30.46,24.68625,20.61,18.7,17.7,16.96,1299.676,911.1147,0,933.0903,0,0,5.575992,18.0104,12.52876,73.20727,0.006,0.119,0.306,0.32,0.005,0.02,0.006,0.004
"2018-07-16 07:20:00",53407,13.08,31.26,24.75869,20.77,18.82,17.69,16.96,1344.05,941.1415,0,983.4593,0,0,6.742726,16.87234,17.47551,74.62849,0.006,0.119,0.306,0.319,0.005,0.021,0.006,0.004
"2018-07-16 07:30:00",53408,13.07,32.26,24.72271,20.92,18.87,17.72,16.93,1416.78,1004.168,0,1018.2,0,0,6.221482,14.87745,8.855017,76.11688,0.006,0.119,0.306,0.319,0.005,0.02,0.006,0.004
"2018-07-16 07:40:00",53409,13.03,33.27,24.94664,21,18.99,17.75,16.95,1473.158,1023.586,0,1064.134,0,0,16.26358,20.00918,27.05142,73.53548,0.006,0.119,0.306,0.319,0.005,0.02,0.006,0.004
"2018-07-16 07:50:00",53410,13,34.21,24.94142,21.05,19.07,17.73,16.94,1516.905,1076.526,0,1151.212,0,0,2.178607,39.51603,39.61843,75.76627,0.006,0.119,0.305,0.318,0.005,0.021,0.006,0.004
"2018-07-16 08:00:00",53411,13,34.96,25.06598,21.08,19.14,17.74,16.93,1491.822,1036.04,0,1151.195,0,0,10.25609,76.52888,83.00784,76.71666,0.006,0.119,0.305,0.318,0.005,0.021,0.006,0.004
"2018-07-16 08:10:00",53412,12.99,35.57,25.45588,21.19,19.23,17.81,16.92,1573.52,1076.088,0,1209.499,0,0,11.20236,93.59386,98.64973,72.50063,0.006,0.119,0.305,0.318,0.005,0.02,0.006,0.004
"2018-07-16 08:20:00",53413,13.04,36.22,25.66282,21.57,19.31,17.81,16.94,1646.115,1086.69,0,1199.335,0,0,21.43647,92.93941,92.91457,69.67693,0.006,0.119,0.305,0.318,0.005,0.021,0.006,0.004
"2018-07-16 08:30:00",53414,12.97,36.9,25.62493,22.06,19.38,17.82,16.92,1604.327,925.0892,0,995.1531,0,0,51.80704,44.70147,51.7338,71.14891,0.006,0.119,0.305,0.318,0.005,0.02,0.006,0.004
"2018-07-16 08:40:00",53415,12.96,37.39,25.9927,22.51,19.51,17.87,16.92,1669.163,927.7721,0,1149.273,0,0,36.84562,125.1644,94.95253,71.33045,0.005,0.119,0.305,0.318,0.005,0.02,0.006,0.004
"2018-07-16 08:50:00",53416,12.97,37.7,26.34226,22.81,19.68,17.92,16.95,1841.653,1064.208,0,1235.834,0,0,29.9472,142.8308,117.718,67.49839,0.005,0.119,0.305,0.317,0.005,0.02,0.006,0.004
"2018-07-16 09:00:00",53417,12.96,37.77,26.45358,23.1,19.82,17.94,16.92,1610.54,817.834,0,1053.639,0,0,22.21022,182.5967,161.1012,68.02494,0.005,0.119,0.304,0.317,0.005,0.021,0.006,0.004
"2018-07-16 09:10:00",53418,12.96,37.6,26.39289,23.06,19.98,17.97,16.94,1270.366,559.1206,0,761.75,0,0,19.87465,195.6489,189.5732,68.80087,0.005,0.119,0.304,0.316,0.006,0.021,0.006,0.004
"2018-07-16 09:20:00",53419,13.03,37.26,26.35258,22.96,20.14,18.02,16.92,1238.406,602.1089,0,754.9123,0,0,20.24289,129.7946,116.2189,69.34225,0.005,0.119,0.303,0.316,0.005,0.021,0.006,0.004
"2018-07-16 09:30:00",53420,12.95,36.95,26.37873,22.87,20.24,18.09,16.9,1678.012,986.5805,0,1399.6,0,0,42.15497,371.8464,348.9625,71.30175,0.005,0.119,0.303,0.316,0.005,0.021,0.007,0.004
"2018-07-16 09:40:00",53421,12.96,36.74,26.53036,22.84,20.3,18.1,16.91,1273.349,641.4175,0,1610.618,0,0,54.84953,720.7164,679.7933,70.52795,0.005,0.119,0.303,0.316,0.005,0.021,0.006,0.004
"2018-07-16 09:50:00",53422,12.97,36.56,27.08204,22.9,20.38,18.14,16.93,2320.415,1565.794,0,1654.556,0,0,51.17318,34.6978,62.78382,69.41612,0.005,0.119,0.303,0.316,0.005,0.021,0.006,0.004
"2018-07-16 10:00:00",53423,12.97,36.55,26.96757,22.95,20.43,18.22,16.94,2211.562,1590.49,0,1660.118,0,0,38.68743,95.6149,83.99031,65.04717,0.005,0.119,0.303,0.315,0.005,0.021,0.006,0.004
"2018-07-16 10:10:00",53424,13,36.73,27.0574,22.94,20.48,18.25,16.94,2165.649,1603.721,0,1650.052,0,0,32.20811,43.44881,18.63549,64.55937,0.004,0.119,0.303,0.315,0.005,0.02,0.006,0.004
"2018-07-16 10:20:00",53425,12.95,36.87,26.96289,22.94,20.52,18.3,16.94,2219.706,1623.609,0,1676.505,0,0,39.29834,37.35016,29.75406,65.34829,0.004,0.119,0.302,0.315,0.005,0.02,0.006,0.004
"2018-07-16 10:30:00",53426,12.96,36.93,27.49618,23.04,20.56,18.33,16.95,2215.768,1620.687,0,1659.389,0,0,21.14256,27.59379,27.02322,63.58202,0.004,0.119,0.302,0.315,0.005,0.021,0.007,0.004
"2018-07-16 10:40:00",53427,12.98,36.97,27.59065,23.24,20.59,18.37,16.97,2254.756,1653.33,0,1716.916,0,0,7.45585,27.67621,23.85249,63.67971,0.004,0.119,0.301,0.315,0.005,0.021,0.006,0.004
"2018-07-16 10:50:00",53428,12.97,36.99,27.95813,23.57,20.68,18.4,16.96,2116.155,1440.535,0,1737.791,0,0,25.01172,344.7446,345.111,61.04252,0.004,0.119,0.301,0.314,0.005,0.021,0.006,0.004
"2018-07-16 11:00:00",53429,12.96,37.01,27.40312,23.8,20.74,18.45,16.98,1276.411,566.1779,0,1208.903,0,0,38.70052,577.9366,554.3102,63.29392,0.004,0.119,0.301,0.314,0.005,0.021,0.006,0.004
"2018-07-16 11:10:00",53430,12.98,36.98,27.43725,23.73,20.84,18.46,16.98,1565.376,781.9271,0,1398.44,0,0,34.02705,521.6974,493.403,64.81419,0.003,0.119,0.301,0.313,0.005,0.021,0.006,0.004
"2018-07-16 11:20:00",53431,12.97,36.95,28.4129,23.67,20.89,18.5,17.01,2224.988,1418.476,0,1630.494,0,0,96.6006,522.1548,461.3082,57.31618,0.003,0.119,0.301,0.313,0.006,0.021,0.006,0.004
"2018-07-16 11:30:00",53432,13,37.07,28.35458,23.59,20.97,18.54,17.02,2177.803,1491.39,0,1654.682,0,0,54.71752,303.7288,286.025,54.5626,0.003,0.119,0.3,0.313,0.005,0.021,0.006,0.004
"2018-07-16 11:40:00",53433,12.96,37.21,28.25244,23.51,21,18.57,17.02,1522.543,905.5132,0,1646.603,0,0,48.87123,698.4723,663.2545,58.487,0.003,0.119,0.3,0.313,0.005,0.021,0.006,0.004
"2018-07-16 11:50:00",53434,12.97,37.29,27.87718,23.42,21.06,18.63,17.01,1438.824,837.2486,0,1537.444,0,0,63.3395,622.7413,579.6046,58.24451,0.003,0.119,0.299,0.313,0.005,0.021,0.006,0.004
"2018-07-16 12:00:00",53435,12.98,37.26,28.25758,23.33,21.07,18.65,17.05,2059.66,1524.801,0,1564.821,0,0,17.91546,24.07126,24.69915,55.56017,0.002,0.119,0.299,0.312,0.005,0.021,0.006,0.004
"2018-07-16 12:10:00",53436,12.97,37.35,28.06812,23.26,21.07,18.68,17.05,1862.515,1331.781,0,1560.526,0,0,10.49404,340.6444,333.882,57.49137,0.003,0.119,0.299,0.312,0.005,0.021,0.006,0.004
"2018-07-16 12:20:00",53437,12.97,37.5,28.64787,23.28,21.08,18.73,17.08,2040.982,1468.289,0,1544.746,0,0,27.55099,136.8293,130.8549,52.30139,0.003,0.119,0.299,0.311,0.005,0.021,0.006,0.004
"2018-07-16 12:30:00",53438,12.96,37.6,28.39003,23.2,21.08,18.77,17.09,1095.17,534.5992,0,1237.482,0,0,17.81711,530.1357,534.0646,55.73743,0.002,0.118,0.299,0.311,0.005,0.022,0.006,0.004
"2018-07-16 12:40:00",53439,13,37.61,28.19934,23.18,21.08,18.76,17.09,1655.347,1075.629,0,1446.543,0,0,63.87691,357.0797,368.1153,55.02808,0.002,0.118,0.298,0.311,0.005,0.022,0.006,0.004
"2018-07-16 12:50:00",53440,12.94,37.53,28.72026,23.2,21.07,18.79,17.15,1846.432,1345.43,0,1435.722,0,0,22.64013,229.613,228.4245,57.2511,0.002,0.119,0.298,0.311,0.005,0.021,0.006,0.004
"2018-07-16 13:00:00",53441,13.01,37.53,28.86312,23.19,21.08,18.83,17.13,1784.869,1299.416,0,1512.857,0,0,15.45812,433.464,420.7891,53.38308,0.002,0.119,0.298,0.31,0.005,0.021,0.006,0.004
"2018-07-16 13:10:00",53442,12.98,37.56,29.06836,23.22,21.07,18.83,17.17,1932.66,1480.611,0,1508.726,0,0,12.13569,28.95481,20.05069,49.9578,0.002,0.118,0.298,0.31,0.005,0.021,0.006,0.004
"2018-07-16 13:20:00",53443,12.95,37.62,29.15614,23.22,21.09,18.84,17.16,1871.834,1420.417,0,1471.502,0,0,5.470516,34.79125,35.51302,52.11647,0.002,0.118,0.298,0.31,0.005,0.021,0.006,0.004
"2018-07-16 13:30:00",53444,12.96,37.65,29.10023,23.19,21.1,18.87,17.16,1777.487,1335.942,0,1371.9,0,0,4.511452,24.07732,26.53528,54.52953,0.001,0.118,0.297,0.31,0.005,0.021,0.006,0.004
"2018-07-16 13:40:00",53445,12.96,37.67,29.03536,23.17,21.1,18.9,17.17,1777.422,1332.072,0,1361.513,0,0,5.734457,19.10639,15.57938,51.97115,0.001,0.118,0.297,0.31,0.005,0.021,0.007,0.003
"2018-07-16 13:50:00",53446,12.96,37.67,28.9285,23.16,21.13,18.9,17.21,1732.275,1232.975,0,1291.145,0,0,26.89856,19.12114,28.85991,54.17253,0.001,0.118,0.296,0.309,0.005,0.021,0.006,0.004
"2018-07-16 14:00:00",53447,12.95,37.65,29.18505,23.12,21.11,18.94,17.21,1539.448,1027.937,0,1240.052,0,0,16.03013,329.9164,322.5811,51.17644,0.001,0.118,0.296,0.309,0.005,0.021,0.006,0.004
"2018-07-16 14:10:00",53448,12.96,37.61,29.01878,23.09,21.13,18.94,17.22,1119.881,635.4911,0,971.3651,0,0,31.48202,405.8337,377.3161,50.58319,0.001,0.118,0.296,0.308,0.005,0.021,0.007,0.004
"2018-07-16 14:20:00",53449,12.95,37.54,28.97618,23.03,21.14,18.96,17.24,1460.992,989.618,0,1053.672,0,0,23.36776,31.33448,52.63883,52.26183,0.001,0.118,0.296,0.308,0.005,0.021,0.006,0.004
"2018-07-16 14:30:00",53450,12.96,37.42,29.18125,23,21.11,18.98,17.25,1285.841,842.6048,0,1076.31,0,0,9.942476,135.2038,131.1338,48.51132,0.001,0.118,0.296,0.308,0.005,0.021,0.006,0.004
"2018-07-16 14:40:00",53451,12.96,37.33,28.93729,22.95,21.1,18.96,17.24,1242.099,758.5571,0,832.3889,0,0,19.82549,65.32918,50.98198,53.82257,0.001,0.118,0.295,0.308,0.005,0.021,0.006,0.004
"2018-07-16 14:50:00",53452,12.96,37.23,28.91236,22.95,21.09,19,17.25,1238.615,748.9235,0,886.1281,0,0,31.33019,124.3548,94.43465,56.51201,0.001,0.117,0.295,0.308,0.005,0.021,0.006,0.004
"2018-07-16 15:00:00",53453,12.97,37.15,28.95202,22.94,21.11,19.01,17.27,1110.339,704.35,0,843.0956,0,0,15.27938,89.7464,79.25103,53.33582,0.001,0.117,0.295,0.307,0.005,0.021,0.006,0.004
"2018-07-16 15:10:00",53454,12.97,37.05,28.84422,22.9,21.11,19.03,17.32,1140.9,769.2953,0,846.0883,0,0,8.004402,58.86887,55.19677,51.81318,0.001,0.118,0.295,0.307,0.005,0.021,0.006,0.004
"2018-07-16 15:20:00",53455,13.01,36.94,28.90931,22.88,21.09,19.03,17.29,1075.338,742.9772,0,803.9674,0,0,8.723098,54.40668,52.15433,52.59703,0.001,0.117,0.294,0.307,0.005,0.021,0.006,0.004
